translated_text,Product Review,stopword_text,tokenised_text,normalise_text,stemming_text,lemma_text,POS_Tags,Sentiment_Rating
Shirts but very bad Design Modern sticks directly rough fabric Price too high delayed delivery is a little bit attractive there is better buy near the store,1,Shirts bad Design Modern sticks directly rough fabric Price high delayed delivery little bit attractive better buy near store,"['Shirts', 'but', 'very', 'bad', 'Design', 'Modern', 'sticks', 'directly', 'rough', 'fabric', 'Price', 'too', 'high', 'delayed', 'delivery', 'is', 'a', 'little', 'bit', 'attractive', 'there', 'is', 'better', 'buy', 'near', 'the', 'store']","['Shirts', 'but', 'very', 'bad', 'Design', 'Modern', 'sticks', 'directly', 'rough', 'fabric', 'Price', 'too', 'high', 'delayed', 'delivery', 'is', 'a', 'little', 'bit', 'attractive', 'there', 'is', 'better', 'buy', 'near', 'the', 'store']",shirts but very bad design modern sticks directly rough fabric price too high delayed delivery is a little bit attractive there is better buy near the store,Shirts but very bad Design Modern stick directly rough fabric Price too high delayed delivery is a little bit attractive there is better buy near the store,"[('Shirts', 'NNS'), ('but', 'CC'), ('very', 'RB'), ('bad', 'JJ'), ('Design', 'NNP'), ('Modern', 'NNP'), ('stick', 'VBZ'), ('directly', 'RB'), ('rough', 'JJ'), ('fabric', 'JJ'), ('Price', 'NNP'), ('too', 'RB'), ('high', 'JJ'), ('delayed', 'JJ'), ('delivery', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('little', 'JJ'), ('bit', 'NN'), ('attractive', 'JJ'), ('there', 'EX'), ('is', 'VBZ'), ('better', 'JJR'), ('buy', 'NN'), ('near', 'IN'), ('the', 'DT'), ('store', 'NN')]",Negative
Very elegant Malay shirt Siing fit high quality fabric delivery is very fast and packing neat thank you Seller I definitely repeat order again,4,elegant Malay shirt Siing fit high quality fabric delivery fast packing neat thank Seller definitely repeat order,"['Very', 'elegant', 'Malay', 'shirt', 'Siing', 'fit', 'high', 'quality', 'fabric', 'delivery', 'is', 'very', 'fast', 'and', 'packing', 'neat', 'thank', 'you', 'Seller', 'I', 'definitely', 'repeat', 'order', 'again']","['Very', 'elegant', 'Malay', 'shirt', 'Siing', 'fit', 'high', 'quality', 'fabric', 'delivery', 'is', 'very', 'fast', 'and', 'packing', 'neat', 'thank', 'you', 'Seller', 'I', 'definitely', 'repeat', 'order', 'again']",very elegant malay shirt siing fit high quality fabric delivery is very fast and packing neat thank you seller i definitely repeat order again,Very elegant Malay shirt Siing fit high quality fabric delivery is very fast and packing neat thank you Seller I definitely repeat order again,"[('Very', 'RB'), ('elegant', 'JJ'), ('Malay', 'NNP'), ('shirt', 'NN'), ('Siing', 'NNP'), ('fit', 'NN'), ('high', 'JJ'), ('quality', 'NN'), ('fabric', 'JJ'), ('delivery', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('fast', 'RB'), ('and', 'CC'), ('packing', 'VBG'), ('neat', 'JJ'), ('thank', 'NN'), ('you', 'PRP'), ('Seller', 'VBP'), ('I', 'PRP'), ('definitely', 'RB'), ('repeat', 'VBD'), ('order', 'NN'), ('again', 'RB')]",Positive
Beautiful shirts are very affordable size on cool cloth points and fast online shipping services for the best online shirt to buy Modern Malay Shirts Thank you,5,Beautiful shirts affordable size cool cloth points fast online shipping services best online shirt buy Modern Malay Shirts Thank,"['Beautiful', 'shirts', 'are', 'very', 'affordable', 'size', 'on', 'cool', 'cloth', 'points', 'and', 'fast', 'online', 'shipping', 'services', 'for', 'the', 'best', 'online', 'shirt', 'to', 'buy', 'Modern', 'Malay', 'Shirts', 'Thank', 'you']","['Beautiful', 'shirts', 'are', 'very', 'affordable', 'size', 'on', 'cool', 'cloth', 'points', 'and', 'fast', 'online', 'shipping', 'services', 'for', 'the', 'best', 'online', 'shirt', 'to', 'buy', 'Modern', 'Malay', 'Shirts', 'Thank', 'you']",beautiful shirts are very affordable size on cool cloth points and fast online shipping services for the best online shirt to buy modern malay shirts thank you,Beautiful shirt are very affordable size on cool cloth point and fast online shipping service for the best online shirt to buy Modern Malay Shirts Thank you,"[('Beautiful', 'JJ'), ('shirt', 'NN'), ('are', 'VBP'), ('very', 'RB'), ('affordable', 'JJ'), ('size', 'NN'), ('on', 'IN'), ('cool', 'JJ'), ('cloth', 'NN'), ('point', 'NN'), ('and', 'CC'), ('fast', 'JJ'), ('online', 'NN'), ('shipping', 'NN'), ('service', 'NN'), ('for', 'IN'), ('the', 'DT'), ('best', 'JJS'), ('online', 'NN'), ('shirt', 'NN'), ('to', 'TO'), ('buy', 'VB'), ('Modern', 'NNP'), ('Malay', 'NNP'), ('Shirts', 'NNP'), ('Thank', 'NNP'), ('you', 'PRP')]",Positive
The best Malay shirt ever purchased Modern Design Comfortable Delivery is very fast and Munasa Repeat Price,5,best Malay shirt ever purchased Modern Design Comfortable Delivery fast Munasa Repeat Price,"['The', 'best', 'Malay', 'shirt', 'ever', 'purchased', 'Modern', 'Design', 'Comfortable', 'Delivery', 'is', 'very', 'fast', 'and', 'Munasa', 'Repeat', 'Price']","['The', 'best', 'Malay', 'shirt', 'ever', 'purchased', 'Modern', 'Design', 'Comfortable', 'Delivery', 'is', 'very', 'fast', 'and', 'Munasa', 'Repeat', 'Price']",the best malay shirt ever purchased modern design comfortable delivery is very fast and munasa repeat price,The best Malay shirt ever purchased Modern Design Comfortable Delivery is very fast and Munasa Repeat Price,"[('The', 'DT'), ('best', 'JJS'), ('Malay', 'NN'), ('shirt', 'NN'), ('ever', 'RB'), ('purchased', 'VBD'), ('Modern', 'NNP'), ('Design', 'NNP'), ('Comfortable', 'JJ'), ('Delivery', 'NNP'), ('is', 'VBZ'), ('very', 'RB'), ('fast', 'RB'), ('and', 'CC'), ('Munasa', 'NNP'), ('Repeat', 'NNP'), ('Price', 'NNP')]",Positive
The shirt until the beginning of the price is worth the price of the high quality fabric and the size of the best customer thank you Shop Online,5,shirt beginning price worth price high quality fabric size best customer thank Shop Online,"['The', 'shirt', 'until', 'the', 'beginning', 'of', 'the', 'price', 'is', 'worth', 'the', 'price', 'of', 'the', 'high', 'quality', 'fabric', 'and', 'the', 'size', 'of', 'the', 'best', 'customer', 'thank', 'you', 'Shop', 'Online']","['The', 'shirt', 'until', 'the', 'beginning', 'of', 'the', 'price', 'is', 'worth', 'the', 'price', 'of', 'the', 'high', 'quality', 'fabric', 'and', 'the', 'size', 'of', 'the', 'best', 'customer', 'thank', 'you', 'Shop', 'Online']",the shirt until the beginning of the price is worth the price of the high quality fabric and the size of the best customer thank you shop online,The shirt until the beginning of the price is worth the price of the high quality fabric and the size of the best customer thank you Shop Online,"[('The', 'DT'), ('shirt', 'NN'), ('until', 'IN'), ('the', 'DT'), ('beginning', 'NN'), ('of', 'IN'), ('the', 'DT'), ('price', 'NN'), ('is', 'VBZ'), ('worth', 'IN'), ('the', 'DT'), ('price', 'NN'), ('of', 'IN'), ('the', 'DT'), ('high', 'JJ'), ('quality', 'NN'), ('fabric', 'NN'), ('and', 'CC'), ('the', 'DT'), ('size', 'NN'), ('of', 'IN'), ('the', 'DT'), ('best', 'JJS'), ('customer', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('Shop', 'VBP'), ('Online', 'VB')]",Positive
Online Shop Choices of Beautiful Malay Shirts Affordable Price Fast Fast Delivery and Satisfactory Customer Service I love to purchase this time thank you Seller,5,Online Shop Choices Beautiful Malay Shirts Affordable Price Fast Fast Delivery Satisfactory Customer Service love purchase time thank Seller,"['Online', 'Shop', 'Choices', 'of', 'Beautiful', 'Malay', 'Shirts', 'Affordable', 'Price', 'Fast', 'Fast', 'Delivery', 'and', 'Satisfactory', 'Customer', 'Service', 'I', 'love', 'to', 'purchase', 'this', 'time', 'thank', 'you', 'Seller']","['Online', 'Shop', 'Choices', 'of', 'Beautiful', 'Malay', 'Shirts', 'Affordable', 'Price', 'Fast', 'Fast', 'Delivery', 'and', 'Satisfactory', 'Customer', 'Service', 'I', 'love', 'to', 'purchase', 'this', 'time', 'thank', 'you', 'Seller']",online shop choices of beautiful malay shirts affordable price fast fast delivery and satisfactory customer service i love to purchase this time thank you seller,Online Shop Choices of Beautiful Malay Shirts Affordable Price Fast Fast Delivery and Satisfactory Customer Service I love to purchase this time thank you Seller,"[('Online', 'NNP'), ('Shop', 'NNP'), ('Choices', 'NNP'), ('of', 'IN'), ('Beautiful', 'NNP'), ('Malay', 'NNP'), ('Shirts', 'NNP'), ('Affordable', 'NNP'), ('Price', 'NNP'), ('Fast', 'NNP'), ('Fast', 'NNP'), ('Delivery', 'NNP'), ('and', 'CC'), ('Satisfactory', 'NNP'), ('Customer', 'NNP'), ('Service', 'NNP'), ('I', 'PRP'), ('love', 'VBP'), ('to', 'TO'), ('purchase', 'VB'), ('this', 'DT'), ('time', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('Seller', 'VBP')]",Positive
Very attractive Malay shirts Price Price Price Fast Delivery and Sizing Repeated Order Many times thank you PUSLER,4,attractive Malay shirts Price Price Price Fast Delivery Sizing Repeated Order Many times thank PUSLER,"['Very', 'attractive', 'Malay', 'shirts', 'Price', 'Price', 'Price', 'Fast', 'Delivery', 'and', 'Sizing', 'Repeated', 'Order', 'Many', 'times', 'thank', 'you', 'PUSLER']","['Very', 'attractive', 'Malay', 'shirts', 'Price', 'Price', 'Price', 'Fast', 'Delivery', 'and', 'Sizing', 'Repeated', 'Order', 'Many', 'times', 'thank', 'you', 'PUSLER']",very attractive malay shirts price price price fast delivery and sizing repeated order many times thank you pusler,Very attractive Malay shirt Price Price Price Fast Delivery and Sizing Repeated Order Many time thank you PUSLER,"[('Very', 'RB'), ('attractive', 'JJ'), ('Malay', 'NNP'), ('shirt', 'NN'), ('Price', 'NNP'), ('Price', 'NNP'), ('Price', 'NNP'), ('Fast', 'NNP'), ('Delivery', 'NNP'), ('and', 'CC'), ('Sizing', 'NNP'), ('Repeated', 'NNP'), ('Order', 'NNP'), ('Many', 'NNP'), ('time', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('PUSLER', 'VBP')]",Positive
Shirts Until the beginning of the latest Design Affordable Design Price and Size Thank You My Seller is sure to repeat the order for the next event,4,Shirts beginning latest Design Affordable Design Price Size Thank Seller sure repeat order next event,"['Shirts', 'Until', 'the', 'beginning', 'of', 'the', 'latest', 'Design', 'Affordable', 'Design', 'Price', 'and', 'Size', 'Thank', 'You', 'My', 'Seller', 'is', 'sure', 'to', 'repeat', 'the', 'order', 'for', 'the', 'next', 'event']","['Shirts', 'Until', 'the', 'beginning', 'of', 'the', 'latest', 'Design', 'Affordable', 'Design', 'Price', 'and', 'Size', 'Thank', 'You', 'My', 'Seller', 'is', 'sure', 'to', 'repeat', 'the', 'order', 'for', 'the', 'next', 'event']",shirts until the beginning of the latest design affordable design price and size thank you my seller is sure to repeat the order for the next event,Shirts Until the beginning of the latest Design Affordable Design Price and Size Thank You My Seller is sure to repeat the order for the next event,"[('Shirts', 'NNS'), ('Until', 'IN'), ('the', 'DT'), ('beginning', 'NN'), ('of', 'IN'), ('the', 'DT'), ('latest', 'JJS'), ('Design', 'NN'), ('Affordable', 'JJ'), ('Design', 'NNP'), ('Price', 'NNP'), ('and', 'CC'), ('Size', 'NNP'), ('Thank', 'NNP'), ('You', 'PRP'), ('My', 'PRP$'), ('Seller', 'NNP'), ('is', 'VBZ'), ('sure', 'JJ'), ('to', 'TO'), ('repeat', 'VB'), ('the', 'DT'), ('order', 'NN'), ('for', 'IN'), ('the', 'DT'), ('next', 'JJ'), ('event', 'NN')]",Positive
Very elegant Malay shirts fast delivery high quality fabric affordable and sizing on point thank you revenge Seller is sure to be satisfied with the purchase,5,elegant Malay shirts fast delivery high quality fabric affordable sizing point thank revenge Seller sure satisfied purchase,"['Very', 'elegant', 'Malay', 'shirts', 'fast', 'delivery', 'high', 'quality', 'fabric', 'affordable', 'and', 'sizing', 'on', 'point', 'thank', 'you', 'revenge', 'Seller', 'is', 'sure', 'to', 'be', 'satisfied', 'with', 'the', 'purchase']","['Very', 'elegant', 'Malay', 'shirts', 'fast', 'delivery', 'high', 'quality', 'fabric', 'affordable', 'and', 'sizing', 'on', 'point', 'thank', 'you', 'revenge', 'Seller', 'is', 'sure', 'to', 'be', 'satisfied', 'with', 'the', 'purchase']",very elegant malay shirts fast delivery high quality fabric affordable and sizing on point thank you revenge seller is sure to be satisfied with the purchase,Very elegant Malay shirt fast delivery high quality fabric affordable and sizing on point thank you revenge Seller is sure to be satisfied with the purchase,"[('Very', 'RB'), ('elegant', 'JJ'), ('Malay', 'NNP'), ('shirt', 'NN'), ('fast', 'RB'), ('delivery', 'NN'), ('high', 'JJ'), ('quality', 'NN'), ('fabric', 'NN'), ('affordable', 'JJ'), ('and', 'CC'), ('sizing', 'VBG'), ('on', 'IN'), ('point', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('revenge', 'VBP'), ('Seller', 'NNP'), ('is', 'VBZ'), ('sure', 'JJ'), ('to', 'TO'), ('be', 'VB'), ('satisfied', 'VBN'), ('with', 'IN'), ('the', 'DT'), ('purchase', 'NN')]",Positive
The best online shop for buying a beautiful design is beautiful price worth the fast shipping and the quality of the fabric is satisfactory repeat order,5,best online shop buying beautiful design beautiful price worth fast shipping quality fabric satisfactory repeat order,"['The', 'best', 'online', 'shop', 'for', 'buying', 'a', 'beautiful', 'design', 'is', 'beautiful', 'price', 'worth', 'the', 'fast', 'shipping', 'and', 'the', 'quality', 'of', 'the', 'fabric', 'is', 'satisfactory', 'repeat', 'order']","['The', 'best', 'online', 'shop', 'for', 'buying', 'a', 'beautiful', 'design', 'is', 'beautiful', 'price', 'worth', 'the', 'fast', 'shipping', 'and', 'the', 'quality', 'of', 'the', 'fabric', 'is', 'satisfactory', 'repeat', 'order']",the best online shop for buying a beautiful design is beautiful price worth the fast shipping and the quality of the fabric is satisfactory repeat order,The best online shop for buying a beautiful design is beautiful price worth the fast shipping and the quality of the fabric is satisfactory repeat order,"[('The', 'DT'), ('best', 'JJS'), ('online', 'NN'), ('shop', 'NN'), ('for', 'IN'), ('buying', 'VBG'), ('a', 'DT'), ('beautiful', 'JJ'), ('design', 'NN'), ('is', 'VBZ'), ('beautiful', 'JJ'), ('price', 'NN'), ('worth', 'IN'), ('the', 'DT'), ('fast', 'JJ'), ('shipping', 'NN'), ('and', 'CC'), ('the', 'DT'), ('quality', 'NN'), ('of', 'IN'), ('the', 'DT'), ('fabric', 'NN'), ('is', 'VBZ'), ('satisfactory', 'JJ'), ('repeat', 'NN'), ('order', 'NN')]",Positive
Shirts Until the beginning of the service is a great design for a quick shipping price fast and sizing thanks to the seller I love it so much for this time,5,Shirts beginning service great design quick shipping price fast sizing thanks seller love much time,"['Shirts', 'Until', 'the', 'beginning', 'of', 'the', 'service', 'is', 'a', 'great', 'design', 'for', 'a', 'quick', 'shipping', 'price', 'fast', 'and', 'sizing', 'thanks', 'to', 'the', 'seller', 'I', 'love', 'it', 'so', 'much', 'for', 'this', 'time']","['Shirts', 'Until', 'the', 'beginning', 'of', 'the', 'service', 'is', 'a', 'great', 'design', 'for', 'a', 'quick', 'shipping', 'price', 'fast', 'and', 'sizing', 'terima kasih', 'to', 'the', 'seller', 'I', 'love', 'it', 'so', 'much', 'for', 'this', 'time']",shirts until the beginning of the service is a great design for a quick shipping price fast and sizing terima kasih to the seller i love it so much for this time,Shirts Until the beginning of the service is a great design for a quick shipping price fast and sizing terima kasih to the seller I love it so much for this time,"[('Shirts', 'NNS'), ('Until', 'IN'), ('the', 'DT'), ('beginning', 'NN'), ('of', 'IN'), ('the', 'DT'), ('service', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('great', 'JJ'), ('design', 'NN'), ('for', 'IN'), ('a', 'DT'), ('quick', 'JJ'), ('shipping', 'NN'), ('price', 'NN'), ('fast', 'NN'), ('and', 'CC'), ('sizing', 'VBG'), ('terima', 'JJ'), ('kasih', 'NN'), ('to', 'TO'), ('the', 'DT'), ('seller', 'NN'), ('I', 'PRP'), ('love', 'VBP'), ('it', 'PRP'), ('so', 'RB'), ('much', 'RB'), ('for', 'IN'), ('this', 'DT'), ('time', 'NN')]",Positive
Repeat customers here,4,Repeat customers,"['Repeat', 'customers', 'here']","['Repeat', 'customers', 'here']",repeat customers here,Repeat customer here,"[('Repeat', 'NN'), ('customer', 'NN'), ('here', 'RB')]",Positive
The Malay shirt I bought was very disappointing that the fabric was crazy and the sizing of the pull was right,1,Malay shirt bought disappointing fabric crazy sizing pull right,"['The', 'Malay', 'shirt', 'I', 'bought', 'was', 'very', 'disappointing', 'that', 'the', 'fabric', 'was', 'crazy', 'and', 'the', 'sizing', 'of', 'the', 'pull', 'was', 'right']","['The', 'Malay', 'shirt', 'I', 'bought', 'was', 'very', 'disappointing', 'that', 'the', 'fabric', 'was', 'crazy', 'and', 'the', 'sizing', 'of', 'the', 'pull', 'was', 'right']",the malay shirt i bought was very disappointing that the fabric was crazy and the sizing of the pull was right,The Malay shirt I bought wa very disappointing that the fabric wa crazy and the sizing of the pull wa right,"[('The', 'DT'), ('Malay', 'NNP'), ('shirt', 'NN'), ('I', 'PRP'), ('bought', 'VBD'), ('wa', 'JJ'), ('very', 'RB'), ('disappointing', 'JJ'), ('that', 'IN'), ('the', 'DT'), ('fabric', 'NN'), ('wa', 'NN'), ('crazy', 'NN'), ('and', 'CC'), ('the', 'DT'), ('sizing', 'NN'), ('of', 'IN'), ('the', 'DT'), ('pull', 'NN'), ('wa', 'NN'), ('right', 'NN')]",Negative
Customer service is really a problem with my order like a direct stick,1,Customer service really problem order like direct stick,"['Customer', 'service', 'is', 'really', 'a', 'problem', 'with', 'my', 'order', 'like', 'a', 'direct', 'stick']","['Customer', 'service', 'is', 'really', 'a', 'problem', 'with', 'my', 'order', 'like', 'a', 'direct', 'stick']",customer service is really a problem with my order like a direct stick,Customer service is really a problem with my order like a direct stick,"[('Customer', 'NNP'), ('service', 'NN'), ('is', 'VBZ'), ('really', 'RB'), ('a', 'DT'), ('problem', 'NN'), ('with', 'IN'), ('my', 'PRP$'), ('order', 'NN'), ('like', 'IN'), ('a', 'DT'), ('direct', 'JJ'), ('stick', 'NN')]",Negative
I got my Malay shirt late plus the tink's shirt was just like in the online picture.,1,got Malay shirt late plus tink 's shirt like online picture .,"['I', 'got', 'my', 'Malay', 'shirt', 'late', 'plus', 'the', 'tink', ""'s"", 'shirt', 'was', 'just', 'like', 'in', 'the', 'online', 'picture', '.']","['I', 'got', 'my', 'Malay', 'shirt', 'late', 'plus', 'the', 'tink', ""'s"", 'shirt', 'was', 'just', 'like', 'in', 'the', 'online', 'picture', '.']",i got my malay shirt late plus the tink s shirt was just like in the online picture ,I got my Malay shirt late plus the tink 's shirt wa just like in the online picture .,"[('I', 'PRP'), ('got', 'VBD'), ('my', 'PRP$'), ('Malay', 'NNP'), ('shirt', 'NN'), ('late', 'RB'), ('plus', 'CC'), ('the', 'DT'), ('tink', 'NN'), (""'s"", 'POS'), ('shirt', 'NN'), ('wa', 'NN'), ('just', 'RB'), ('like', 'IN'), ('in', 'IN'), ('the', 'DT'), ('online', 'JJ'), ('picture', 'NN'), ('.', '.')]",Negative
Subtract quality worth the price after one color wash is fade and fabric so bad,1,Subtract quality worth price one color wash fade fabric bad,"['Subtract', 'quality', 'worth', 'the', 'price', 'after', 'one', 'color', 'wash', 'is', 'fade', 'and', 'fabric', 'so', 'bad']","['Subtract', 'quality', 'worth', 'the', 'price', 'after', 'one', 'color', 'wash', 'is', 'fade', 'and', 'fabric', 'so', 'bad']",subtract quality worth the price after one color wash is fade and fabric so bad,Subtract quality worth the price after one color wash is fade and fabric so bad,"[('Subtract', 'NNP'), ('quality', 'NN'), ('worth', 'IN'), ('the', 'DT'), ('price', 'NN'), ('after', 'IN'), ('one', 'CD'), ('color', 'NN'), ('wash', 'NN'), ('is', 'VBZ'), ('fade', 'VBN'), ('and', 'CC'), ('fabric', 'VBN'), ('so', 'RB'), ('bad', 'JJ')]",Negative
Buy a Malay shirt Really Sewing Her Durable Tongs It has been removed after wearing it several times,1,Buy Malay shirt Really Sewing Durable Tongs removed wearing several times,"['Buy', 'a', 'Malay', 'shirt', 'Really', 'Sewing', 'Her', 'Durable', 'Tongs', 'It', 'has', 'been', 'removed', 'after', 'wearing', 'it', 'several', 'times']","['Buy', 'a', 'Malay', 'shirt', 'Really', 'Sewing', 'Her', 'Durable', 'Tongs', 'It', 'has', 'been', 'removed', 'after', 'wearing', 'it', 'several', 'times']",buy a malay shirt really wing her durable tongs it has been removed after wearing it several times,Buy a Malay shirt Really Sewing Her Durable Tongs It ha been removed after wearing it several time,"[('Buy', 'VB'), ('a', 'DT'), ('Malay', 'NNP'), ('shirt', 'NN'), ('Really', 'RB'), ('Sewing', 'VBG'), ('Her', 'NNP'), ('Durable', 'JJ'), ('Tongs', 'NNS'), ('It', 'PRP'), ('ha', 'VBD'), ('been', 'VBN'), ('removed', 'VBN'), ('after', 'IN'), ('wearing', 'VBG'), ('it', 'PRP'), ('several', 'JJ'), ('time', 'NN')]",Negative
Customer service is worse I have an issue with the order to do not know,2,Customer service worse issue order know,"['Customer', 'service', 'is', 'worse', 'I', 'have', 'an', 'issue', 'with', 'the', 'order', 'to', 'do', 'not', 'know']","['Customer', 'service', 'is', 'worse', 'I', 'have', 'an', 'issue', 'with', 'the', 'order', 'to', 'do', 'not', 'know']",customer service is worse i have an issue with the order to do not know,Customer service is worse I have an issue with the order to do not know,"[('Customer', 'NNP'), ('service', 'NN'), ('is', 'VBZ'), ('worse', 'JJR'), ('I', 'PRP'), ('have', 'VBP'), ('an', 'DT'), ('issue', 'NN'), ('with', 'IN'), ('the', 'DT'), ('order', 'NN'), ('to', 'TO'), ('do', 'VB'), ('not', 'RB'), ('know', 'VB')]",Negative
The Malay shirt that I can smell is very chemical rejected if it is safe to wear to tink,1,Malay shirt smell chemical rejected safe wear tink,"['The', 'Malay', 'shirt', 'that', 'I', 'can', 'smell', 'is', 'very', 'chemical', 'rejected', 'if', 'it', 'is', 'safe', 'to', 'wear', 'to', 'tink']","['The', 'Malay', 'shirt', 'that', 'I', 'can', 'smell', 'is', 'very', 'chemical', 'rejected', 'if', 'it', 'is', 'safe', 'to', 'wear', 'to', 'tink']",the malay shirt that i can smell is very chemical rejected if it is safe to wear to tink,The Malay shirt that I can smell is very chemical rejected if it is safe to wear to tink,"[('The', 'DT'), ('Malay', 'NNP'), ('shirt', 'NN'), ('that', 'IN'), ('I', 'PRP'), ('can', 'MD'), ('smell', 'VB'), ('is', 'VBZ'), ('very', 'RB'), ('chemical', 'JJ'), ('rejected', 'VBD'), ('if', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('safe', 'JJ'), ('to', 'TO'), ('wear', 'VB'), ('to', 'TO'), ('tink', 'VB')]",Negative
Susan's website wants to use and the checkout process is so confusing with something I pull,1,Susan 's website wants use checkout process confusing something pull,"['Susan', ""'s"", 'website', 'wants', 'to', 'use', 'and', 'the', 'checkout', 'process', 'is', 'so', 'confusing', 'with', 'something', 'I', 'pull']","['Susan', ""'s"", 'website', 'wants', 'to', 'use', 'and', 'the', 'checkout', 'process', 'is', 'so', 'confusing', 'with', 'something', 'I', 'pull']",sus s website wants to use and the checkout process is so confusing with something i pull,Susan 's website want to use and the checkout process is so confusing with something I pull,"[('Susan', 'NNP'), (""'s"", 'POS'), ('website', 'NN'), ('want', 'VBP'), ('to', 'TO'), ('use', 'VB'), ('and', 'CC'), ('the', 'DT'), ('checkout', 'NN'), ('process', 'NN'), ('is', 'VBZ'), ('so', 'RB'), ('confusing', 'JJ'), ('with', 'IN'), ('something', 'NN'), ('I', 'PRP'), ('pull', 'VBP')]",Negative
I order a special color but a Malay shirt that reaches another color is crazy frust,1,order special color Malay shirt reaches another color crazy frust,"['I', 'order', 'a', 'special', 'color', 'but', 'a', 'Malay', 'shirt', 'that', 'reaches', 'another', 'color', 'is', 'crazy', 'frust']","['I', 'order', 'a', 'special', 'color', 'but', 'a', 'Malay', 'shirt', 'that', 'reaches', 'another', 'color', 'is', 'crazy', 'frust']",i order a special color but a malay shirt that reaches another color is crazy frust,I order a special color but a Malay shirt that reach another color is crazy frust,"[('I', 'PRP'), ('order', 'NN'), ('a', 'DT'), ('special', 'JJ'), ('color', 'NN'), ('but', 'CC'), ('a', 'DT'), ('Malay', 'NNP'), ('shirt', 'NN'), ('that', 'WDT'), ('reach', 'VBZ'), ('another', 'DT'), ('color', 'NN'), ('is', 'VBZ'), ('crazy', 'JJ'), ('frust', 'NN')]",Negative
The fabric is itchy and pushes comfortably at all.,2,fabric itchy pushes comfortably .,"['The', 'fabric', 'is', 'itchy', 'and', 'pushes', 'comfortably', 'at', 'all', '.']","['The', 'fabric', 'is', 'itchy', 'and', 'pushes', 'comfortably', 'at', 'all', '.']",the fabric is itchy and pushes comfortably at all ,The fabric is itchy and push comfortably at all .,"[('The', 'DT'), ('fabric', 'NN'), ('is', 'VBZ'), ('itchy', 'JJ'), ('and', 'CC'), ('push', 'NN'), ('comfortably', 'RB'), ('at', 'IN'), ('all', 'DT'), ('.', '.')]",Negative
I got a piece of disability and the process of returning was hard to handle,2,got piece disability process returning hard handle,"['I', 'got', 'a', 'piece', 'of', 'disability', 'and', 'the', 'process', 'of', 'returning', 'was', 'hard', 'to', 'handle']","['I', 'got', 'a', 'piece', 'of', 'disability', 'and', 'the', 'process', 'of', 'returning', 'was', 'hard', 'to', 'handle']",i got a piece of disability and the process of returning was hard to handle,I got a piece of disability and the process of returning wa hard to handle,"[('I', 'PRP'), ('got', 'VBD'), ('a', 'DT'), ('piece', 'NN'), ('of', 'IN'), ('disability', 'NN'), ('and', 'CC'), ('the', 'DT'), ('process', 'NN'), ('of', 'IN'), ('returning', 'VBG'), ('wa', 'JJ'), ('hard', 'JJ'), ('to', 'TO'), ('handle', 'VB')]",Negative
Shrink shirts are a lot after the first washing even though I follow the right care,2,Shrink shirts lot first washing even though follow right care,"['Shrink', 'shirts', 'are', 'a', 'lot', 'after', 'the', 'first', 'washing', 'even', 'though', 'I', 'follow', 'the', 'right', 'care']","['Shrink', 'shirts', 'are', 'a', 'lot', 'after', 'the', 'first', 'washing', 'even', 'though', 'I', 'follow', 'the', 'right', 'care']",shrink shirts are a lot after the first washing even though i follow the right care,Shrink shirt are a lot after the first washing even though I follow the right care,"[('Shrink', 'NNP'), ('shirt', 'NN'), ('are', 'VBP'), ('a', 'DT'), ('lot', 'NN'), ('after', 'IN'), ('the', 'DT'), ('first', 'JJ'), ('washing', 'VBG'), ('even', 'RB'), ('though', 'IN'), ('I', 'PRP'), ('follow', 'VBP'), ('the', 'DT'), ('right', 'NN'), ('care', 'NN')]",Negative
Delivery is very slow and when the Malay shirt until there is a stain on it the pull is acceptable,2,Delivery slow Malay shirt stain pull acceptable,"['Delivery', 'is', 'very', 'slow', 'and', 'when', 'the', 'Malay', 'shirt', 'until', 'there', 'is', 'a', 'stain', 'on', 'it', 'the', 'pull', 'is', 'acceptable']","['Delivery', 'is', 'very', 'slow', 'and', 'when', 'the', 'Malay', 'shirt', 'until', 'there', 'is', 'a', 'stain', 'on', 'it', 'the', 'pull', 'is', 'acceptable']",delivery is very slow and when the malay shirt until there is a stain on it the pull is acceptable,Delivery is very slow and when the Malay shirt until there is a stain on it the pull is acceptable,"[('Delivery', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('slow', 'JJ'), ('and', 'CC'), ('when', 'WRB'), ('the', 'DT'), ('Malay', 'NNP'), ('shirt', 'NN'), ('until', 'IN'), ('there', 'EX'), ('is', 'VBZ'), ('a', 'DT'), ('stain', 'NN'), ('on', 'IN'), ('it', 'PRP'), ('the', 'DT'), ('pull', 'NN'), ('is', 'VBZ'), ('acceptable', 'JJ')]",Negative
